case_id,trial_uid,n,k,rate,family,snr_db,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,phase_innovation_std_deg,phase_initial_std_deg,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,transmitted_int,decoder,decoded_correct,decoded_int,success,certified,cap_hit,stop_reason,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_codewords,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,preprocessing_state_metrics,wall_seconds,queue_touch_fraction
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,ls_list_marginal_L2,True,4000223024,True,False,False,valid_list_complete,5667,4863,31,31,3,2,2,62,1984,0,62,0.0714431080268696,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,ls_list_marginal_L4,True,4000223024,True,False,False,valid_list_complete,19855,16293,31,31,7,4,4,124,3968,0,62,0.28655309800524265,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,ls_list_marginal_L8,True,4000223024,True,False,True,query_cap_before_list,25000,20334,31,31,9,5,5,155,4960,0,62,0.2971542439190671,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,latent_osd_batch_o2_s31,True,4000223024,True,False,False,best_marginal_in_osd_union,1736,0,31,31,1025,1025,1025,31775,1016800,1736,31,0.08764415699988604,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,plain_osd_batch_o2,False,4013024698,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0024714870378375053,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t10,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,10,4000223024,lsgrand_certified_v1_bound,True,4000223024,True,True,False,strict_unseen_codeword_certificate,128,128,31,31,1,1,0,128,4096,0,31,0.002432984998449683,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,ls_first_valid,True,1528081410,True,False,False,valid_list_complete,419,379,31,31,1,1,0,0,0,0,31,0.004946246976032853,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,ls_list_marginal_L2,True,1528081410,True,False,False,valid_list_complete,1092,960,31,31,2,2,2,62,1984,0,62,0.012136877048760653,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,ls_list_marginal_L4,True,1528081410,True,False,False,valid_list_complete,12809,10384,31,31,7,4,4,124,3968,0,62,0.1274060249561444,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,ls_list_marginal_L8,True,1528081410,True,False,True,query_cap_before_list,25000,19744,31,31,10,5,5,155,4960,0,62,0.28673571697436273,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,latent_osd_batch_o2_s31,True,1528081410,True,False,False,best_marginal_in_osd_union,1736,0,31,31,994,994,994,30814,986048,1736,31,0.09730748401489109,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,plain_osd_batch_o2,False,1502049930,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.003446039976552129,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t11,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,11,1528081410,lsgrand_certified_v1_bound,True,1528081410,True,True,False,strict_unseen_codeword_certificate,1984,1984,31,31,2,2,0,1984,63488,0,31,0.027859227964654565,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,ls_first_valid,True,2735720630,True,False,False,valid_list_complete,7,7,31,7,1,1,0,0,0,0,31,0.0017956570954993367,0.22580645161290322
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,ls_list_marginal_L2,True,2735720630,True,False,False,valid_list_complete,11904,10058,31,31,6,2,2,62,1984,0,62,0.14551768894307315,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,ls_list_marginal_L4,True,2735720630,True,False,True,query_cap_before_list,25000,20570,31,31,7,3,3,93,2976,0,62,0.2579207899980247,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,ls_list_marginal_L8,True,2735720630,True,False,True,query_cap_before_list,25000,20570,31,31,7,3,3,93,2976,0,62,0.2518420870183036,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,latent_osd_batch_o2_s31,True,2735720630,True,False,False,best_marginal_in_osd_union,1736,0,31,31,959,959,959,29729,951328,1736,31,0.08403179701417685,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,plain_osd_batch_o2,False,2724141356,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0025723509024828672,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t12,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,12,2735720630,lsgrand_certified_v1_bound,True,2735720630,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.0018617530586197972,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,ls_first_valid,True,1559995703,True,False,False,valid_list_complete,1744,1495,31,31,1,1,0,0,0,0,31,0.024067606078460813,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,ls_list_marginal_L2,True,1559995703,True,False,False,valid_list_complete,2555,2181,31,31,2,2,2,62,1984,0,62,0.02906198101118207,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,ls_list_marginal_L4,True,1559995703,True,False,False,valid_list_complete,7757,6276,31,31,4,4,4,124,3968,0,62,0.1031994849909097,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,ls_list_marginal_L8,True,1559995703,True,False,False,valid_list_complete,15853,12528,31,31,8,8,8,248,7936,0,62,0.16151243797503412,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,latent_osd_batch_o2_s31,True,1559995703,True,False,False,best_marginal_in_osd_union,1736,0,31,31,900,900,900,27900,892800,1736,31,0.06715931801591069,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,plain_osd_batch_o2,False,511471760,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.00217159790918231,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t13,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,13,1559995703,lsgrand_certified_v1_bound,True,1559995703,True,True,False,strict_unseen_codeword_certificate,7328,7328,31,31,3,3,0,7328,234496,0,31,0.08359695004764944,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,ls_first_valid,True,3781389960,True,False,False,valid_list_complete,10,10,31,9,1,1,0,0,0,0,31,0.0018153979908674955,0.2903225806451613
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,ls_list_marginal_L2,True,3781389960,True,False,False,valid_list_complete,267,246,31,31,5,2,2,62,1984,0,62,0.006713025039061904,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,ls_list_marginal_L4,True,3781389960,True,False,False,valid_list_complete,9253,7736,31,31,8,4,4,124,3968,0,62,0.09919659001752734,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,ls_list_marginal_L8,True,3781389960,True,False,False,valid_list_complete,23024,18679,31,31,13,8,8,248,7936,0,62,0.23033718997612596,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,latent_osd_batch_o2_s31,True,3781389960,True,False,False,best_marginal_in_osd_union,1736,0,31,31,949,949,949,29419,941408,1736,31,0.08291782299056649,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,plain_osd_batch_o2,False,3789998097,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.004954152973368764,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t14,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,14,3781389960,lsgrand_certified_v1_bound,True,3781389960,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,2,1,0,64,2048,0,31,0.0018042309675365686,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,ls_first_valid,True,254179654,True,False,False,valid_list_complete,79,77,31,31,1,1,0,0,0,0,31,0.0016915120650082827,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,ls_list_marginal_L2,True,254179654,True,False,False,valid_list_complete,5229,4344,31,31,4,2,2,62,1984,0,62,0.05528994800988585,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,ls_list_marginal_L4,True,254179654,True,False,True,query_cap_before_list,25000,19524,31,31,5,3,3,93,2976,0,62,0.37361947598401457,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,ls_list_marginal_L8,True,254179654,True,False,True,query_cap_before_list,25000,19524,31,31,5,3,3,93,2976,0,62,0.2651052169967443,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,latent_osd_batch_o2_s31,True,254179654,True,False,False,best_marginal_in_osd_union,1736,0,31,31,895,895,895,27745,887840,1736,31,0.08781604503747076,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,plain_osd_batch_o2,False,229693473,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0038548270240426064,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t15,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,15,254179654,lsgrand_certified_v1_bound,True,254179654,True,True,False,strict_unseen_codeword_certificate,480,480,31,31,1,1,0,480,15360,0,31,0.007704697083681822,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,ls_first_valid,True,2676391730,True,False,False,valid_list_complete,7,7,31,7,1,1,0,0,0,0,31,0.0023629110073670745,0.22580645161290322
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,ls_list_marginal_L2,True,2676391730,True,False,False,valid_list_complete,8285,6922,31,31,4,2,2,62,1984,0,62,0.11136455798987299,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,ls_list_marginal_L4,True,2676391730,True,False,False,valid_list_complete,16491,13445,31,31,6,4,4,124,3968,0,62,0.2398339769570157,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,ls_list_marginal_L8,True,2676391730,True,False,False,valid_list_complete,23310,18757,31,31,12,8,8,248,7936,0,62,0.28790130105335265,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,latent_osd_batch_o2_s31,True,2676391730,True,False,False,best_marginal_in_osd_union,1736,0,31,31,929,929,929,28799,921568,1736,31,0.127406382933259,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,plain_osd_batch_o2,False,2522671854,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.0032981629483401775,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t16,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,16,2676391730,lsgrand_certified_v1_bound,True,2676391730,True,True,False,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,2048,0,31,0.0022776519181206822,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,ls_first_valid,True,557001733,True,False,False,valid_list_complete,8,8,31,6,1,1,0,0,0,0,31,0.0011797830229625106,0.1935483870967742
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,ls_list_marginal_L2,True,557001733,True,False,False,valid_list_complete,2107,1835,31,31,3,2,2,62,1984,0,62,0.030090871965512633,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,ls_list_marginal_L4,True,557001733,True,False,False,valid_list_complete,22518,17936,31,31,8,4,4,124,3968,0,62,0.3238259149948135,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,ls_list_marginal_L8,True,557001733,True,False,True,query_cap_before_list,25000,19849,31,31,10,6,6,186,5952,0,62,0.3642449879553169,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,latent_osd_batch_o2_s31,True,557001733,True,False,False,best_marginal_in_osd_union,1736,0,31,31,861,861,861,26691,854112,1736,31,0.09880187001544982,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,plain_osd_batch_o2,False,681163444,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.002792004030197859,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t17,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,17,557001733,lsgrand_certified_v1_bound,True,557001733,True,True,False,strict_unseen_codeword_certificate,96,96,31,31,1,1,0,96,3072,0,31,0.0020124269649386406,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,ls_first_valid,True,2114233052,True,False,False,valid_list_complete,39,39,31,31,1,1,0,0,0,0,31,0.0012817280367016792,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,ls_list_marginal_L2,True,2114233052,True,False,False,valid_list_complete,301,287,31,31,2,2,2,62,1984,0,62,0.004501816933043301,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,ls_list_marginal_L4,True,2114233052,True,False,False,valid_list_complete,18484,15467,31,31,7,4,4,124,3968,0,62,0.25974692800082266,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,ls_list_marginal_L8,True,2114233052,True,False,True,query_cap_before_list,25000,20698,31,31,8,4,4,124,3968,0,62,0.40188410598784685,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,latent_osd_batch_o2_s31,True,2114233052,True,False,False,best_marginal_in_osd_union,1736,0,31,31,977,977,977,30287,969184,1736,31,0.10840347199700773,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,plain_osd_batch_o2,False,4257905478,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.005098963971249759,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t18,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_1,True,31,0,18,2114233052,lsgrand_certified_v1_bound,True,2114233052,True,True,False,strict_unseen_codeword_certificate,160,160,31,31,1,1,0,160,5120,0,31,0.004856660962104797,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,ls_first_valid,True,2878550254,True,False,False,valid_list_complete,45,45,31,31,1,1,0,0,0,0,31,0.0021842699497938156,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,ls_list_marginal_L2,True,2878550254,True,False,False,valid_list_complete,6981,5899,31,31,4,2,2,62,1984,0,62,0.10909689799882472,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,ls_list_marginal_L4,True,2878550254,True,False,False,valid_list_complete,19169,15589,31,31,7,4,4,124,3968,0,62,0.3156845660414547,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,ls_list_marginal_L8,True,2878550254,True,False,True,query_cap_before_list,25000,20124,31,31,9,5,5,155,4960,0,62,0.3606252250028774,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,latent_osd_batch_o2_s31,True,2878550254,True,False,False,best_marginal_in_osd_union,1736,0,31,31,907,907,907,28117,899744,1736,31,0.11563275998923928,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,plain_osd_batch_o2,False,2855693248,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.004431412904523313,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t19,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,19,2878550254,lsgrand_certified_v1_bound,True,2878550254,True,True,False,strict_unseen_codeword_certificate,320,320,31,31,1,1,0,320,10240,0,31,0.007194155943579972,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,ls_first_valid,True,3179025095,True,False,False,valid_list_complete,7,7,31,7,1,1,0,0,0,0,31,0.0018423260189592838,0.22580645161290322
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,ls_list_marginal_L2,True,3179025095,True,False,False,valid_list_complete,2395,2106,31,31,3,2,2,62,1984,0,62,0.03790778701659292,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,ls_list_marginal_L4,True,3179025095,True,False,False,valid_list_complete,24775,19955,31,31,8,4,4,124,3968,0,62,0.3655507620424032,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,ls_list_marginal_L8,True,3179025095,True,False,True,query_cap_before_list,25000,20132,31,31,8,4,4,124,3968,0,62,0.36206101602874696,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,latent_osd_batch_o2_s31,True,3179025095,True,False,False,best_marginal_in_osd_union,1736,0,31,31,922,922,922,28582,914624,1736,31,0.11031045694835484,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,plain_osd_batch_o2,False,2647226012,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,1792,56,1,0.00464426598045975,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t20,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,20,3179025095,lsgrand_certified_v1_bound,True,3179025095,True,True,False,strict_unseen_codeword_certificate,32,32,31,31,1,1,0,32,1024,0,31,0.0027413340285420418,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t21,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,21,3240064574,ls_first_valid,True,3240064574,True,False,False,valid_list_complete,9,9,31,7,1,1,0,0,0,0,31,0.0017752150306478143,0.22580645161290322
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t21,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,21,3240064574,ls_list_marginal_L2,True,3240064574,True,False,False,valid_list_complete,7898,6718,31,31,4,2,2,62,1984,0,62,0.12289622402749956,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t21,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,21,3240064574,ls_list_marginal_L4,True,3240064574,True,False,False,valid_list_complete,15823,13118,31,31,7,4,4,124,3968,0,62,0.18503020703792572,1.0
PF32_DENSE_EARLY,PF32_DENSE_EARLY_c0_t21,32,20,0.625,dense,7.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_3_3,True,31,0,21,3240064574,ls_list_marginal_L8,True,3240064574,True,False,False,valid_list_complete,20898,17174,31,31,11,8,8,248,7936,0,62,0.2893966929987073,1.0
